"Point Number","Latitude (deg)","Longitude (deg)","Altitude (km)","Area (km^2)","Latitude Span (deg)","Longitude Span (deg)"
2595,64.326883,96.428571,0.000000,46479.676303,2.031233,4.285714
2596,64.326883,100.714286,0.000000,46479.676303,2.031233,4.285714
2597,60.264417,105.000000,0.000000,53234.022914,2.031233,4.285714
2598,60.264417,109.285714,0.000000,53234.022914,2.031233,4.285714
2599,60.264417,113.571429,0.000000,53234.022914,2.031233,4.285714
2600,62.295650,105.000000,0.000000,49887.294882,2.031233,4.285714
2601,62.295650,109.285714,0.000000,49887.294882,2.031233,4.285714
2602,62.295650,113.571429,0.000000,49887.294882,2.031233,4.285714
2603,64.326883,105.000000,0.000000,46479.676303,2.031233,4.285714
2604,64.326883,109.285714,0.000000,46479.676303,2.031233,4.285714
2605,64.326883,113.571429,0.000000,46479.676303,2.031233,4.285714
2606,60.264417,117.857143,0.000000,53234.022914,2.031233,4.285714
2607,60.264417,122.142857,0.000000,53234.022914,2.031233,4.285714
2608,60.264417,126.428571,0.000000,53234.022914,2.031233,4.285714
2609,62.295650,117.857143,0.000000,49887.294882,2.031233,4.285714
2610,62.295650,122.142857,0.000000,49887.294882,2.031233,4.285714
2611,62.295650,126.428571,0.000000,49887.294882,2.031233,4.285714
2612,64.326883,117.857143,0.000000,46479.676303,2.031233,4.285714
2613,64.326883,122.142857,0.000000,46479.676303,2.031233,4.285714
2614,64.326883,126.428571,0.000000,46479.676303,2.031233,4.285714
2615,60.264417,130.714286,0.000000,53234.022914,2.031233,4.285714
2616,60.264417,135.000000,0.000000,53234.022914,2.031233,4.285714
2617,60.264417,139.285714,0.000000,53234.022914,2.031233,4.285714
2618,62.295650,130.714286,0.000000,49887.294882,2.031233,4.285714
2619,62.295650,135.000000,0.000000,49887.294882,2.031233,4.285714
2620,62.295650,139.285714,0.000000,49887.294882,2.031233,4.285714
2621,64.326883,130.714286,0.000000,46479.676303,2.031233,4.285714
2622,64.326883,135.000000,0.000000,46479.676303,2.031233,4.285714
2623,64.326883,139.285714,0.000000,46479.676303,2.031233,4.285714
2624,60.264417,143.571429,0.000000,53234.022914,2.031233,4.285714
2625,60.264417,147.857143,0.000000,53234.022914,2.031233,4.285714
2626,60.264417,152.142857,0.000000,53234.022914,2.031233,4.285714
2627,62.295650,143.571429,0.000000,49887.294882,2.031233,4.285714
2628,62.295650,147.857143,0.000000,49887.294882,2.031233,4.285714
2629,62.295650,152.142857,0.000000,49887.294882,2.031233,4.285714
2630,64.326883,143.571429,0.000000,46479.676303,2.031233,4.285714
2631,64.326883,147.857143,0.000000,46479.676303,2.031233,4.285714
2632,64.326883,152.142857,0.000000,46479.676303,2.031233,4.285714
2633,60.264417,165.000000,0.000000,53234.022914,2.031233,4.285714
2634,62.295650,156.428571,0.000000,49887.294882,2.031233,4.285714
2635,62.295650,160.714286,0.000000,49887.294882,2.031233,4.285714
2636,62.295650,165.000000,0.000000,49887.294882,2.031233,4.285714
2637,64.326883,156.428571,0.000000,46479.676303,2.031233,4.285714
2638,64.326883,160.714286,0.000000,46479.676303,2.031233,4.285714
2639,64.326883,165.000000,0.000000,46479.676303,2.031233,4.285714
2640,62.295650,169.285714,0.000000,49887.294882,2.031233,4.285714
2641,62.295650,173.571429,0.000000,49887.294882,2.031233,4.285714
2642,64.326883,169.285714,0.000000,46479.676303,2.031233,4.285714
2643,64.326883,173.571429,0.000000,46479.676303,2.031233,4.285714
2644,60.264417,199.285714,0.000000,53234.022914,2.031233,4.285714
2645,60.264417,203.571429,0.000000,53234.022914,2.031233,4.285714
2646,62.295650,195.000000,0.000000,49887.294882,2.031233,4.285714
2647,62.295650,199.285714,0.000000,49887.294882,2.031233,4.285714
2648,62.295650,203.571429,0.000000,49887.294882,2.031233,4.285714
2649,64.326883,199.285714,0.000000,46479.676303,2.031233,4.285714
2650,64.326883,203.571429,0.000000,46479.676303,2.031233,4.285714
2651,60.264417,212.142857,0.000000,53234.022914,2.031233,4.285714
2652,60.264417,216.428571,0.000000,53234.022914,2.031233,4.285714
2653,62.295650,207.857143,0.000000,49887.294882,2.031233,4.285714
2654,62.295650,212.142857,0.000000,49887.294882,2.031233,4.285714
2655,62.295650,216.428571,0.000000,49887.294882,2.031233,4.285714
2656,64.326883,207.857143,0.000000,46479.676303,2.031233,4.285714
2657,64.326883,212.142857,0.000000,46479.676303,2.031233,4.285714
2658,64.326883,216.428571,0.000000,46479.676303,2.031233,4.285714
2659,60.264417,220.714286,0.000000,53234.022914,2.031233,4.285714
2660,60.264417,225.000000,0.000000,53234.022914,2.031233,4.285714
2661,60.264417,229.285714,0.000000,53234.022914,2.031233,4.285714
2662,62.295650,220.714286,0.000000,49887.294882,2.031233,4.285714
2663,62.295650,225.000000,0.000000,49887.294882,2.031233,4.285714
2664,62.295650,229.285714,0.000000,49887.294882,2.031233,4.285714
2665,64.326883,220.714286,0.000000,46479.676303,2.031233,4.285714
2666,64.326883,225.000000,0.000000,46479.676303,2.031233,4.285714
2667,64.326883,229.285714,0.000000,46479.676303,2.031233,4.285714
2668,60.264417,233.571429,0.000000,53234.022914,2.031233,4.285714
2669,60.264417,237.857143,0.000000,53234.022914,2.031233,4.285714
2670,60.264417,242.142857,0.000000,53234.022914,2.031233,4.285714
2671,62.295650,233.571429,0.000000,49887.294882,2.031233,4.285714
2672,62.295650,237.857143,0.000000,49887.294882,2.031233,4.285714
2673,62.295650,242.142857,0.000000,49887.294882,2.031233,4.285714
2674,64.326883,233.571429,0.000000,46479.676303,2.031233,4.285714
2675,64.326883,237.857143,0.000000,46479.676303,2.031233,4.285714
2676,64.326883,242.142857,0.000000,46479.676303,2.031233,4.285714
2677,60.264417,246.428571,0.000000,53234.022914,2.031233,4.285714
2678,60.264417,250.714286,0.000000,53234.022914,2.031233,4.285714
2679,60.264417,255.000000,0.000000,53234.022914,2.031233,4.285714
2680,62.295650,246.428571,0.000000,49887.294882,2.031233,4.285714
2681,62.295650,250.714286,0.000000,49887.294882,2.031233,4.285714
2682,62.295650,255.000000,0.000000,49887.294882,2.031233,4.285714
2683,64.326883,246.428571,0.000000,46479.676303,2.031233,4.285714
2684,64.326883,250.714286,0.000000,46479.676303,2.031233,4.285714
2685,64.326883,255.000000,0.000000,46479.676303,2.031233,4.285714
2686,60.264417,259.285714,0.000000,53234.022914,2.031233,4.285714
2687,60.264417,263.571429,0.000000,53234.022914,2.031233,4.285714
2688,62.295650,259.285714,0.000000,49887.294882,2.031233,4.285714
2689,62.295650,263.571429,0.000000,49887.294882,2.031233,4.285714
2690,64.326883,259.285714,0.000000,46479.676303,2.031233,4.285714
2691,64.326883,263.571429,0.000000,46479.676303,2.031233,4.285714
2692,64.326883,267.857143,0.000000,46479.676303,2.031233,4.285714
2693,62.295650,276.428571,0.000000,49887.294882,2.031233,4.285714
2694,64.326883,276.428571,0.000000,46479.676303,2.031233,4.285714
2695,60.264417,285.000000,0.000000,53234.022914,2.031233,4.285714
2696,60.264417,289.285714,0.000000,53234.022914,2.031233,4.285714
2697,62.295650,293.571429,0.000000,49887.294882,2.031233,4.285714
2698,64.326883,289.285714,0.000000,46479.676303,2.031233,4.285714
2699,64.326883,293.571429,0.000000,46479.676303,2.031233,4.285714
2700,60.264417,315.000000,0.000000,53234.022914,2.031233,4.285714
2701,62.295650,310.714286,0.000000,49887.294882,2.031233,4.285714
2702,62.295650,315.000000,0.000000,49887.294882,2.031233,4.285714
2703,64.326883,310.714286,0.000000,46479.676303,2.031233,4.285714
2704,64.326883,315.000000,0.000000,46479.676303,2.031233,4.285714
2705,64.326883,340.714286,0.000000,46479.676303,2.031233,4.285714
2706,64.326883,345.000000,0.000000,46479.676303,2.031233,4.285714
2707,66.358117,13.636364,0.000000,54746.894916,2.031233,5.454545
2708,66.358117,19.090909,0.000000,54746.894916,2.031233,5.454545
2709,66.358117,24.545455,0.000000,54746.894916,2.031233,5.454545
2710,66.358117,30.000000,0.000000,54746.894916,2.031233,5.454545
2711,68.389350,19.090909,0.000000,50271.224901,2.031233,5.454545
2712,68.389350,24.545455,0.000000,50271.224901,2.031233,5.454545
2713,68.389350,30.000000,0.000000,50271.224901,2.031233,5.454545
2714,70.420583,24.545455,0.000000,45734.474776,2.031233,5.454545
2715,70.420583,30.000000,0.000000,45734.474776,2.031233,5.454545
2716,66.358117,46.363636,0.000000,54746.894916,2.031233,5.454545
2717,68.389350,35.454545,0.000000,50271.224901,2.031233,5.454545
2718,66.358117,51.818182,0.000000,54746.894916,2.031233,5.454545
2719,66.358117,57.272727,0.000000,54746.894916,2.031233,5.454545
2720,66.358117,62.727273,0.000000,54746.894916,2.031233,5.454545
2721,68.389350,51.818182,0.000000,50271.224901,2.031233,5.454545
2722,68.389350,57.272727,0.000000,50271.224901,2.031233,5.454545
2723,68.389350,62.727273,0.000000,50271.224901,2.031233,5.454545
2724,66.358117,68.181818,0.000000,54746.894916,2.031233,5.454545
2725,66.358117,73.636364,0.000000,54746.894916,2.031233,5.454545
2726,66.358117,79.090909,0.000000,54746.894916,2.031233,5.454545
2727,68.389350,68.181818,0.000000,50271.224901,2.031233,5.454545
2728,68.389350,79.090909,0.000000,50271.224901,2.031233,5.454545
2729,70.420583,68.181818,0.000000,45734.474776,2.031233,5.454545
2730,70.420583,79.090909,0.000000,45734.474776,2.031233,5.454545
2731,66.358117,84.545455,0.000000,54746.894916,2.031233,5.454545
2732,66.358117,90.000000,0.000000,54746.894916,2.031233,5.454545
2733,66.358117,95.454545,0.000000,54746.894916,2.031233,5.454545
2734,68.389350,84.545455,0.000000,50271.224901,2.031233,5.454545
2735,68.389350,90.000000,0.000000,50271.224901,2.031233,5.454545
2736,68.389350,95.454545,0.000000,50271.224901,2.031233,5.454545
2737,70.420583,84.545455,0.000000,45734.474776,2.031233,5.454545
2738,70.420583,90.000000,0.000000,45734.474776,2.031233,5.454545
2739,70.420583,95.454545,0.000000,45734.474776,2.031233,5.454545
2740,66.358117,100.909091,0.000000,54746.894916,2.031233,5.454545
2741,66.358117,106.363636,0.000000,54746.894916,2.031233,5.454545
2742,66.358117,111.818182,0.000000,54746.894916,2.031233,5.454545
2743,68.389350,100.909091,0.000000,50271.224901,2.031233,5.454545
2744,68.389350,106.363636,0.000000,50271.224901,2.031233,5.454545
2745,68.389350,111.818182,0.000000,50271.224901,2.031233,5.454545
2746,70.420583,100.909091,0.000000,45734.474776,2.031233,5.454545
2747,70.420583,106.363636,0.000000,45734.474776,2.031233,5.454545
2748,70.420583,111.818182,0.000000,45734.474776,2.031233,5.454545
2749,66.358117,117.272727,0.000000,54746.894916,2.031233,5.454545
2750,66.358117,122.727273,0.000000,54746.894916,2.031233,5.454545
2751,66.358117,128.181818,0.000000,54746.894916,2.031233,5.454545
2752,68.389350,117.272727,0.000000,50271.224901,2.031233,5.454545
2753,68.389350,122.727273,0.000000,50271.224901,2.031233,5.454545
2754,68.389350,128.181818,0.000000,50271.224901,2.031233,5.454545
2755,70.420583,117.272727,0.000000,45734.474776,2.031233,5.454545
2756,70.420583,122.727273,0.000000,45734.474776,2.031233,5.454545
2757,70.420583,128.181818,0.000000,45734.474776,2.031233,5.454545
2758,66.358117,133.636364,0.000000,54746.894916,2.031233,5.454545
2759,66.358117,139.090909,0.000000,54746.894916,2.031233,5.454545
2760,66.358117,144.545455,0.000000,54746.894916,2.031233,5.454545
2761,68.389350,133.636364,0.000000,50271.224901,2.031233,5.454545
2762,68.389350,139.090909,0.000000,50271.224901,2.031233,5.454545
2763,68.389350,144.545455,0.000000,50271.224901,2.031233,5.454545
2764,70.420583,133.636364,0.000000,45734.474776,2.031233,5.454545
2765,70.420583,139.090909,0.000000,45734.474776,2.031233,5.454545
2766,70.420583,144.545455,0.000000,45734.474776,2.031233,5.454545
2767,66.358117,150.000000,0.000000,54746.894916,2.031233,5.454545
2768,66.358117,155.454545,0.000000,54746.894916,2.031233,5.454545
2769,66.358117,160.909091,0.000000,54746.894916,2.031233,5.454545
2770,68.389350,150.000000,0.000000,50271.224901,2.031233,5.454545
2771,68.389350,155.454545,0.000000,50271.224901,2.031233,5.454545
2772,68.389350,160.909091,0.000000,50271.224901,2.031233,5.454545
2773,70.420583,150.000000,0.000000,45734.474776,2.031233,5.454545
2774,70.420583,155.454545,0.000000,45734.474776,2.031233,5.454545
2775,66.358117,166.363636,0.000000,54746.894916,2.031233,5.454545
2776,66.358117,171.818182,0.000000,54746.894916,2.031233,5.454545
2777,66.358117,177.272727,0.000000,54746.894916,2.031233,5.454545
2778,68.389350,166.363636,0.000000,50271.224901,2.031233,5.454545
2779,68.389350,171.818182,0.000000,50271.224901,2.031233,5.454545
2780,68.389350,177.272727,0.000000,50271.224901,2.031233,5.454545
2781,66.358117,182.727273,0.000000,54746.894916,2.031233,5.454545
2782,66.358117,188.181818,0.000000,54746.894916,2.031233,5.454545
2783,68.389350,193.636364,0.000000,50271.224901,2.031233,5.454545
2784,66.358117,199.090909,0.000000,54746.894916,2.031233,5.454545
2785,66.358117,204.545455,0.000000,54746.894916,2.031233,5.454545
2786,66.358117,210.000000,0.000000,54746.894916,2.031233,5.454545
2787,68.389350,199.090909,0.000000,50271.224901,2.031233,5.454545
2788,68.389350,204.545455,0.000000,50271.224901,2.031233,5.454545
2789,68.389350,210.000000,0.000000,50271.224901,2.031233,5.454545
2790,70.420583,204.545455,0.000000,45734.474776,2.031233,5.454545
2791,70.420583,210.000000,0.000000,45734.474776,2.031233,5.454545
2792,66.358117,215.454545,0.000000,54746.894916,2.031233,5.454545
2793,66.358117,220.909091,0.000000,54746.894916,2.031233,5.454545
2794,66.358117,226.363636,0.000000,54746.894916,2.031233,5.454545
2795,68.389350,215.454545,0.000000,50271.224901,2.031233,5.454545
2796,68.389350,220.909091,0.000000,50271.224901,2.031233,5.454545
2797,68.389350,226.363636,0.000000,50271.224901,2.031233,5.454545
2798,66.358117,231.818182,0.000000,54746.894916,2.031233,5.454545
2799,66.358117,242.727273,0.000000,54746.894916,2.031233,5.454545
2800,68.389350,231.818182,0.000000,50271.224901,2.031233,5.454545
2801,68.389350,237.272727,0.000000,50271.224901,2.031233,5.454545
2802,68.389350,242.727273,0.000000,50271.224901,2.031233,5.454545
2803,70.420583,231.818182,0.000000,45734.474776,2.031233,5.454545
2804,66.358117,248.181818,0.000000,54746.894916,2.031233,5.454545
2805,66.358117,253.636364,0.000000,54746.894916,2.031233,5.454545
2806,66.358117,259.090909,0.000000,54746.894916,2.031233,5.454545
2807,70.420583,248.181818,0.000000,45734.474776,2.031233,5.454545
2808,70.420583,253.636364,0.000000,45734.474776,2.031233,5.454545
2809,66.358117,264.545455,0.000000,54746.894916,2.031233,5.454545
2810,66.358117,270.000000,0.000000,54746.894916,2.031233,5.454545
2811,68.389350,275.454545,0.000000,50271.224901,2.031233,5.454545
2812,70.420583,264.545455,0.000000,45734.474776,2.031233,5.454545
2813,70.420583,275.454545,0.000000,45734.474776,2.031233,5.454545
2814,66.358117,286.363636,0.000000,54746.894916,2.031233,5.454545
2815,66.358117,291.818182,0.000000,54746.894916,2.031233,5.454545
2816,68.389350,286.363636,0.000000,50271.224901,2.031233,5.454545
2817,68.389350,291.818182,0.000000,50271.224901,2.031233,5.454545
2818,70.420583,286.363636,0.000000,45734.474776,2.031233,5.454545
2819,66.358117,297.272727,0.000000,54746.894916,2.031233,5.454545
2820,66.358117,308.181818,0.000000,54746.894916,2.031233,5.454545
2821,68.389350,308.181818,0.000000,50271.224901,2.031233,5.454545
2822,70.420583,308.181818,0.000000,45734.474776,2.031233,5.454545
2823,66.358117,313.636364,0.000000,54746.894916,2.031233,5.454545
2824,66.358117,319.090909,0.000000,54746.894916,2.031233,5.454545
2825,66.358117,324.545455,0.000000,54746.894916,2.031233,5.454545
2826,68.389350,313.636364,0.000000,50271.224901,2.031233,5.454545
2827,68.389350,319.090909,0.000000,50271.224901,2.031233,5.454545
2828,68.389350,324.545455,0.000000,50271.224901,2.031233,5.454545
2829,70.420583,313.636364,0.000000,45734.474776,2.031233,5.454545
2830,70.420583,319.090909,0.000000,45734.474776,2.031233,5.454545
2831,70.420583,324.545455,0.000000,45734.474776,2.031233,5.454545
2832,68.389350,330.000000,0.000000,50271.224901,2.031233,5.454545
2833,70.420583,330.000000,0.000000,45734.474776,2.031233,5.454545
2834,72.451817,71.250000,0.000000,56570.567024,2.031233,7.500000
2835,72.451817,86.250000,0.000000,56570.567024,2.031233,7.500000
2836,72.451817,93.750000,0.000000,56570.567024,2.031233,7.500000
2837,72.451817,101.250000,0.000000,56570.567024,2.031233,7.500000
2838,72.451817,108.750000,0.000000,56570.567024,2.031233,7.500000
2839,74.483050,93.750000,0.000000,50187.672446,2.031233,7.500000
2840,74.483050,101.250000,0.000000,50187.672446,2.031233,7.500000
2841,74.483050,108.750000,0.000000,50187.672446,2.031233,7.500000
2842,76.514283,108.750000,0.000000,43744.021882,2.031233,7.500000
2843,72.451817,116.250000,0.000000,56570.567024,2.031233,7.500000
2844,72.451817,123.750000,0.000000,56570.567024,2.031233,7.500000
2845,72.451817,236.250000,0.000000,56570.567024,2.031233,7.500000
2846,72.451817,243.750000,0.000000,56570.567024,2.031233,7.500000
2847,72.451817,251.250000,0.000000,56570.567024,2.031233,7.500000
2848,72.451817,258.750000,0.000000,56570.567024,2.031233,7.500000
2849,72.451817,266.250000,0.000000,56570.567024,2.031233,7.500000
2850,76.514283,251.250000,0.000000,43744.021882,2.031233,7.500000
2851,76.514283,266.250000,0.000000,43744.021882,2.031233,7.500000
2852,72.451817,311.250000,0.000000,56570.567024,2.031233,7.500000
2853,74.483050,311.250000,0.000000,50187.672446,2.031233,7.500000
2854,76.514283,296.250000,0.000000,43744.021882,2.031233,7.500000
2855,76.514283,303.750000,0.000000,43744.021882,2.031233,7.500000
2856,76.514283,311.250000,0.000000,43744.021882,2.031233,7.500000
2857,72.451817,318.750000,0.000000,56570.567024,2.031233,7.500000
2858,72.451817,326.250000,0.000000,56570.567024,2.031233,7.500000
2859,72.451817,333.750000,0.000000,56570.567024,2.031233,7.500000
2860,74.483050,318.750000,0.000000,50187.672446,2.031233,7.500000
2861,74.483050,326.250000,0.000000,50187.672446,2.031233,7.500000
2862,74.483050,333.750000,0.000000,50187.672446,2.031233,7.500000
2863,76.514283,318.750000,0.000000,43744.021882,2.031233,7.500000
2864,76.514283,326.250000,0.000000,43744.021882,2.031233,7.500000
2865,76.514283,333.750000,0.000000,43744.021882,2.031233,7.500000
2866,76.514283,341.250000,0.000000,43744.021882,2.031233,7.500000
2867,78.545517,18.000000,0.000000,59595.948819,2.031233,12.000000
2868,80.576750,54.000000,0.000000,49129.450106,2.031233,12.000000
2869,78.545517,102.000000,0.000000,59595.948819,2.031233,12.000000
2870,78.545517,258.000000,0.000000,59595.948819,2.031233,12.000000
2871,78.545517,282.000000,0.000000,59595.948819,2.031233,12.000000
